id_cliente,id_campanha,abriu,clicou,data_interacao
827,1173,0,0,2024-09-09
3879,874,0,0,2024-01-23
1308,2512,1,0,2024-10-18
658,2875,1,0,2025-10-16
3668,2826,1,0,2025-05-23
4295,1790,0,0,2024-06-08
1634,538,1,1,2024-08-23
796,1655,0,0,2024-02-18
940,2717,1,1,2024-12-22
4081,2742,1,0,2025-01-13
466,2923,1,1,2024-09-21
4556,2758,1,0,2024-11-24
2874,1114,1,1,2025-02-11
4777,1226,0,0,2025-08-26
4377,2593,1,0,2025-03-15
3941,1183,1,1,2024-09-09
1163,1819,1,1,2025-05-05
1375,682,1,0,2024-09-02
4635,2636,0,0,2024-07-17
3770,123,1,1,2025-07-08
2832,1856,0,0,2025-02-23
716,2280,1,1,2025-11-20
2551,2646,0,0,2024-11-20
2091,1647,1,0,2024-01-28
4441,2567,1,0,2025-03-15
4710,2975,0,0,2024-03-05
3749,732,1,0,2024-08-25
2744,216,1,1,2025-08-13
3584,1812,0,0,2024-03-25
1060,2369,1,0,2025-09-01
152,873,1,0,2024-02-29
2219,614,0,0,2024-06-29
1301,911,0,0,2024-08-26
4103,1147,0,0,2025-01-12
3976,1632,0,0,2025-11-21
645,2203,0,0,2025-07-30
2315,2124,0,0,2024-09-29
622,720,1,1,2025-04-16
3110,144,1,0,2025-05-26
4094,174,0,0,2025-08-08
3800,587,1,1,2024-08-19
1719,1563,1,1,2024-04-28
4373,1943,1,0,2025-07-22
3543,663,0,0,2025-02-28
2296,2038,0,0,2025-04-21
4127,2019,0,0,2025-09-28
4659,1764,1,1,2024-05-30
4697,2499,1,1,2025-04-12
2888,1659,0,0,2025-10-04
3561,1732,1,0,2025-03-16
3724,1801,1,0,2024-04-14
2515,2532,1,0,2025-07-04
1714,169,1,0,2024-04-15
4675,2307,1,0,2024-07-22
2031,2220,0,0,2025-08-25
915,2591,1,0,2024-08-12
2338,543,0,0,2025-01-01
3220,2192,1,0,2024-04-16
1791,1852,1,1,2025-07-19
2638,2205,0,0,2024-05-22
3737,1167,0,0,2024-08-07
1201,162,1,0,2024-12-01
2676,1548,1,0,2024-01-11
1719,1601,1,0,2025-06-01
929,856,0,0,2024-01-26
1152,721,1,1,2024-09-16
1500,397,1,0,2024-03-17
4498,762,0,0,2024-11-04
4401,1827,1,0,2025-01-21
4083,2962,1,0,2025-02-15
1899,823,1,0,2025-05-18
1784,2025,0,0,2024-12-21
4892,29,1,0,2025-12-05
1064,2536,1,1,2025-09-02
1714,1819,1,1,2025-05-11
2189,2923,1,0,2024-09-17
405,2966,0,0,2025-06-03
4931,2616,1,0,2024-07-21
4948,637,1,1,2025-06-21
4750,1731,0,0,2025-03-20
1963,2237,0,0,2024-10-09
4596,919,1,0,2024-12-05
1787,1023,1,0,2024-05-02
3736,814,0,0,2025-07-06
575,1226,0,0,2025-08-17
2326,2044,0,0,2024-06-18
4963,1182,0,0,2024-06-01
715,2743,0,0,2025-09-20
883,2069,1,1,2025-10-05
4994,2468,1,0,2024-11-22
1511,673,0,0,2024-10-26
4018,2067,0,0,2025-01-13
4282,2380,1,0,2025-11-30
527,159,0,0,2024-11-06
4909,2122,0,0,2024-01-17
3939,649,1,0,2025-03-08
4078,1229,0,0,2024-10-30
4251,971,0,0,2025-09-06
2532,1096,1,0,2025-01-08
1667,1258,0,0,2025-08-13
2052,621,1,0,2024-10-01
2185,2450,0,0,2024-12-10
4063,2053,1,1,2024-09-23
355,637,1,1,2025-06-25
1555,335,1,1,2025-11-16
562,2447,0,0,2025-06-03
2394,2627,1,0,2024-05-06
1434,983,0,0,2025-05-21
231,2743,0,0,2025-09-14
2465,592,1,0,2025-02-14
3196,833,1,0,2024-06-01
3472,2296,1,0,2024-10-21
3839,1918,0,0,2024-07-26
4424,2503,1,0,2025-09-07
4369,1794,0,0,2025-10-23
3417,514,0,0,2024-12-11
2469,697,0,0,2024-06-25
3007,2906,1,1,2024-11-26
2529,260,1,1,2025-07-09
2819,2427,0,0,2024-09-17
388,1585,1,1,2024-04-07
4568,660,0,0,2025-04-16
974,1311,0,0,2024-10-24
4210,108,0,0,2024-12-26
4988,1707,0,0,2024-01-29
2248,1716,1,0,2024-09-27
4146,1232,0,0,2025-10-31
2738,2696,0,0,2025-11-17
118,1062,1,1,2024-05-01
3927,863,0,0,2024-09-28
3605,2290,1,0,2024-11-28
3167,919,1,0,2024-12-13
2084,1211,1,1,2025-08-23
2635,2261,0,0,2025-09-05
606,245,1,0,2025-08-11
231,582,1,1,2024-01-28
1142,813,1,0,2025-10-05
3577,713,1,0,2024-12-13
3878,219,0,0,2024-04-16
1653,686,1,0,2025-01-30
2162,393,1,0,2024-05-09
2291,901,0,0,2024-09-11
4792,460,0,0,2024-03-29
4121,2345,1,1,2024-05-10
2584,1854,0,0,2025-10-06
3447,2565,1,1,2025-05-02
463,1116,0,0,2025-10-30
362,2730,0,0,2024-03-31
4486,334,1,0,2025-10-08
2866,968,1,0,2025-02-03
1028,2468,1,0,2024-11-21
274,2444,0,0,2024-08-27
517,2333,0,0,2024-05-04
1968,1816,0,0,2025-03-30
1751,276,1,0,2025-04-21
1677,2856,1,0,2025-08-05
2755,1651,0,0,2025-09-01
486,641,0,0,2025-10-27
4354,74,1,0,2024-04-28
4063,2762,0,0,2025-03-23
3686,2434,1,1,2025-05-16
2294,1623,1,0,2025-06-03
3029,2434,1,0,2025-05-24
1371,183,1,1,2025-06-06
4831,2075,0,0,2025-08-28
150,23,1,0,2025-07-19
3451,2586,1,0,2024-12-19
1806,450,0,0,2025-02-13
1980,1266,0,0,2024-02-07
3526,832,1,0,2025-04-13
1975,2526,0,0,2025-10-15
1656,417,1,0,2025-03-18
3078,410,0,0,2025-01-31
1299,1047,0,0,2025-10-14
386,135,1,0,2024-03-29
2738,2211,1,1,2025-08-06
370,758,1,0,2024-08-01
105,2749,1,0,2024-05-09
4000,2881,1,1,2025-04-25
1876,1419,1,0,2024-08-30
312,2899,0,0,2024-08-17
2547,743,1,1,2025-08-27
4363,2905,1,1,2024-06-04
2281,1170,1,0,2025-03-13
3973,2633,0,0,2024-11-15
1629,2530,0,0,2024-12-02
47,1417,1,1,2025-01-02
3812,23,0,0,2025-07-23
1547,947,1,1,2024-10-20
2232,2275,1,0,2025-03-26
4191,586,0,0,2024-11-09
3854,1199,1,1,2024-04-14
1690,457,0,0,2025-03-07
93,585,0,0,2025-07-08
165,208,1,0,2024-04-12
1820,2488,1,1,2024-05-12
103,2014,1,0,2024-10-05
4404,1790,1,0,2024-06-04
2068,2073,1,0,2025-01-24
1920,244,1,1,2025-01-30
3923,1379,0,0,2025-10-17
4218,606,0,0,2024-09-22
1192,2164,0,0,2024-03-30
799,1615,1,0,2025-02-17
699,2381,0,0,2024-12-21
4223,2193,0,0,2025-03-02
4019,925,0,0,2024-07-09
3970,500,1,1,2025-01-22
2411,584,1,0,2024-08-20
3393,880,0,0,2024-02-07
4449,1819,1,1,2025-05-06
1634,2152,1,1,2024-12-07
3945,249,1,1,2025-05-07
3907,2845,1,1,2025-07-24
2809,2252,1,1,2024-10-29
4586,207,1,0,2025-10-26
989,120,1,0,2024-08-12
2289,2953,1,1,2025-10-31
762,1037,1,0,2024-04-04
3881,924,1,0,2024-10-22
4737,189,0,0,2025-10-03
2295,2038,0,0,2025-04-25
541,2958,1,0,2024-10-17
313,1665,1,1,2024-06-05
3352,389,1,0,2025-01-17
1550,2965,1,1,2024-09-26
2639,1422,0,0,2025-07-07
1565,1192,0,0,2024-09-20
2173,470,0,0,2024-05-06
2896,1898,0,0,2024-08-09
908,2287,1,0,2025-02-07
4625,554,1,0,2025-03-20
3513,1697,1,0,2025-04-24
861,2617,1,0,2024-06-17
1479,1835,1,0,2024-08-17
3057,1686,1,0,2025-03-12
4949,616,0,0,2025-08-09
3997,1759,0,0,2025-11-28
3892,2825,0,0,2025-07-25
2364,825,1,0,2025-07-14
920,741,1,0,2025-08-20
4089,246,0,0,2025-08-18
4979,1347,1,0,2025-05-20
1407,2209,0,0,2025-08-03
1778,612,1,1,2024-10-26
2941,2819,1,0,2025-05-01
3909,1083,0,0,2025-05-13
1640,1622,1,1,2025-11-23
815,1639,1,1,2025-10-18
1368,2080,0,0,2024-04-19
31,2530,1,0,2024-12-09
1668,1092,0,0,2025-07-09
3205,1146,1,0,2024-03-08
2981,897,0,0,2025-10-09
3192,672,0,0,2025-09-22
2385,613,0,0,2024-10-06
1094,1695,1,1,2024-11-30
4413,2471,0,0,2025-07-14
3355,1957,1,1,2025-03-17
4778,378,1,0,2025-06-21
1167,493,0,0,2024-06-22
3749,2660,0,0,2024-07-28
2857,2416,1,1,2025-05-10
3986,1963,0,0,2025-04-03
2295,1400,1,1,2024-02-04
3173,2412,0,0,2024-06-26
4901,415,0,0,2024-10-11
3770,1634,1,0,2025-04-18
4716,1677,0,0,2024-09-18
3285,905,1,0,2024-08-14
4348,709,1,1,2025-10-09
4767,313,1,0,2024-02-03
2990,1716,1,1,2024-09-28
4126,1859,1,0,2025-03-06
1164,1570,0,0,2024-07-28
4309,1956,1,0,2025-11-23
960,197,1,0,2025-09-07
3787,870,1,0,2024-12-10
4288,1406,0,0,2025-08-23
302,2541,1,0,2024-11-17
3741,2728,0,0,2025-02-11
1341,2398,1,0,2024-08-04
813,1590,0,0,2024-08-02
4994,167,1,0,2024-01-11
4666,1613,1,0,2024-02-23
3497,3000,0,0,2025-01-23
3504,945,0,0,2024-08-16
1887,1525,1,1,2025-06-12
152,1855,1,1,2025-03-19
4579,1130,1,1,2025-08-19
1896,2051,0,0,2024-02-04
544,1882,1,1,2025-05-28
1074,19,0,0,2025-01-12
3844,2447,1,0,2025-06-13
4758,2690,1,0,2025-04-07
3294,507,0,0,2024-09-02
3062,1697,0,0,2025-04-25
3494,1069,1,1,2024-05-11
31,538,0,0,2024-08-30
215,593,1,0,2025-01-07
2465,1205,0,0,2024-12-15
684,2854,1,1,2025-11-12
4601,1774,1,0,2024-11-27
2908,2040,0,0,2025-07-18
1790,2231,0,0,2025-10-23
1615,2339,1,0,2024-10-19
4277,1086,1,0,2025-07-05
1534,1620,0,0,2024-08-14
3729,1660,0,0,2025-09-04
4570,1497,1,0,2025-09-15
1373,1820,1,0,2024-06-26
2146,227,0,0,2024-11-29
3744,106,0,0,2025-08-24
2458,1919,1,0,2025-10-15
3550,1098,0,0,2024-02-01
2682,581,0,0,2024-03-15
3763,2937,0,0,2024-09-30
3862,454,1,0,2024-07-24
3518,1679,1,0,2024-09-17
377,118,0,0,2025-06-26
4662,1930,1,0,2024-04-15
381,215,1,1,2025-02-14
2048,2822,0,0,2024-01-24
1072,890,1,1,2025-04-28
2618,741,1,0,2025-08-21
1354,1065,0,0,2025-11-03
3289,762,0,0,2024-11-01
1212,95,1,1,2024-05-29
216,2364,1,1,2024-02-18
4663,1650,1,0,2024-07-16
2566,400,1,0,2025-02-26
4592,903,1,0,2025-03-23
214,2456,0,0,2025-11-18
3340,605,1,0,2024-02-09
3038,2771,0,0,2024-01-19
487,2988,0,0,2025-08-22
814,1175,0,0,2024-09-13
3321,415,1,0,2024-10-17
4100,1500,0,0,2025-03-30
2376,1855,1,0,2025-03-19
3396,2449,0,0,2025-03-20
932,2261,1,1,2025-09-10
586,246,1,0,2025-08-25
788,2691,1,0,2024-02-27
3473,2214,0,0,2024-11-02
3154,2910,1,0,2025-12-08
2574,2208,0,0,2024-10-25
4906,412,1,0,2024-08-31
305,1378,1,0,2024-07-25
2727,311,0,0,2024-02-02
2793,870,0,0,2024-12-08
1479,2366,1,0,2024-12-10
4657,1895,0,0,2024-04-27
1664,951,0,0,2024-05-26
251,1036,0,0,2025-01-19
1587,676,0,0,2024-11-11
2560,2604,1,0,2025-11-16
1093,841,0,0,2024-05-15
275,2853,0,0,2025-01-19
3169,1493,1,1,2024-05-12
1829,1064,1,0,2025-07-22
1877,1223,0,0,2025-01-15
522,1167,1,1,2024-08-13
2580,1993,1,0,2024-02-20
2051,447,1,0,2025-03-24
1556,354,1,1,2024-12-22
4762,1877,0,0,2024-08-13
2071,1941,0,0,2024-10-27
936,1895,1,1,2024-04-30
1674,2900,1,0,2024-08-09
4266,1110,1,0,2025-01-23
1723,1111,1,0,2025-07-11
2702,1077,1,0,2024-07-16
3145,795,0,0,2024-12-31
843,1311,0,0,2024-10-24
4741,540,1,0,2024-10-02
4838,622,1,0,2025-09-04
3807,126,1,0,2025-10-07
1775,2656,0,0,2024-02-15
132,2033,1,1,2025-05-29
3361,572,1,1,2025-03-01
2745,506,1,0,2024-07-10
3618,2761,0,0,2024-09-13
4399,2997,1,0,2025-05-13
1983,490,1,0,2024-12-08
1266,1937,1,1,2025-07-09
4382,1807,0,0,2025-08-26
3212,392,1,0,2024-08-12
4966,1428,0,0,2025-03-16
1024,432,1,0,2025-05-12
1738,324,1,1,2025-10-08
3201,1934,0,0,2024-11-07
2765,2513,1,1,2025-02-18
596,465,0,0,2025-05-10
4978,604,0,0,2025-06-29
4258,275,1,1,2024-08-31
4514,2580,0,0,2025-01-25
1483,1039,1,0,2024-12-19
2376,1456,1,0,2025-02-11
2140,2215,1,0,2024-12-21
360,1586,0,0,2025-08-11
1969,2374,0,0,2025-05-10
4220,2164,1,0,2024-03-31
2365,2546,0,0,2025-10-16
2495,1147,0,0,2025-01-10
318,599,0,0,2024-10-25
287,2340,0,0,2024-07-31
2519,199,1,0,2025-07-19
4635,2157,0,0,2025-01-17
1535,4,0,0,2024-09-25
3809,2043,1,0,2025-07-01
741,1351,1,1,2024-09-14
1806,847,1,0,2025-06-20
3677,249,1,0,2025-05-14
1120,1448,1,1,2024-05-28
3678,2409,0,0,2024-12-13
1176,1531,1,1,2024-08-05
4261,2297,1,1,2025-06-27
143,1245,0,0,2025-05-06
1416,1992,1,1,2025-04-17
919,362,0,0,2024-07-31
2467,2669,1,0,2024-04-09
2872,64,1,1,2025-11-21
600,75,0,0,2024-11-04
3186,2188,1,1,2024-01-10
2022,1975,1,0,2024-10-04
1897,61,0,0,2024-10-14
2744,391,0,0,2025-11-26
3226,43,1,0,2025-01-20
468,1261,1,0,2024-04-10
2445,38,1,0,2025-01-17
1297,309,1,0,2024-05-03
1682,2687,0,0,2025-11-03
3277,285,1,0,2025-06-19
695,641,0,0,2025-10-31
1957,340,0,0,2025-03-13
3562,2197,0,0,2024-02-25
3746,1797,1,1,2025-02-02
4110,2747,1,1,2024-05-06
285,2330,1,0,2025-01-23
4157,1453,1,0,2024-08-12
4887,7,0,0,2024-05-02
273,276,0,0,2025-04-18
926,2111,1,0,2024-01-14
1341,1952,0,0,2024-05-10
1061,1092,0,0,2025-07-07
4409,948,1,0,2025-09-11
2296,646,1,1,2025-02-17
1440,974,1,1,2025-08-06
3367,2340,1,0,2024-07-26
3669,2777,0,0,2025-08-07
1217,1021,1,1,2025-04-04
1350,2476,1,1,2025-10-09
1133,1253,0,0,2024-06-02
590,2118,1,0,2025-04-23
3312,83,1,0,2025-07-26
3669,1034,0,0,2024-07-16
3002,2955,0,0,2024-06-21
2938,2730,1,0,2024-04-01
4776,389,1,0,2025-01-20
4279,2766,0,0,2025-07-31
2777,2296,0,0,2024-10-15
2622,1606,1,0,2024-02-12
3894,1786,1,0,2024-03-18
2436,603,1,1,2025-04-30
3412,1291,1,0,2025-08-25
449,1051,1,1,2025-08-30
3594,657,1,0,2025-05-14
84,1463,0,0,2025-08-28
588,893,0,0,2025-02-18
4333,860,1,0,2025-02-11
4942,919,1,0,2024-12-07
2500,722,0,0,2024-01-03
3955,2089,1,0,2024-11-12
4414,2733,1,0,2024-03-25
1095,2068,1,0,2025-05-17
2291,2925,0,0,2025-03-12
3782,1837,0,0,2024-12-27
2348,2699,0,0,2024-09-04
601,2388,1,0,2025-04-02
1455,1877,1,0,2024-08-11
2411,151,1,0,2025-02-02
1174,1326,0,0,2025-06-11
4124,1091,1,1,2024-04-28
2261,1885,1,0,2025-08-13
3209,2522,1,0,2024-09-03
3436,1299,1,1,2024-07-16
2154,455,1,1,2024-12-01
3961,2053,1,0,2024-09-23
3961,32,1,0,2025-08-07
1135,68,0,0,2024-03-11
1962,791,1,0,2025-03-01
3278,1521,0,0,2025-09-24
4586,296,1,0,2025-07-15
2712,1586,0,0,2025-08-10
2686,1207,0,0,2025-02-18
556,667,0,0,2025-09-22
2552,1473,1,0,2024-09-26
1795,2900,1,0,2024-08-08
1131,1189,0,0,2024-06-21
2782,161,1,0,2024-03-20
180,1635,0,0,2024-07-13
104,1530,1,1,2024-11-29
4660,641,0,0,2025-10-30
4745,2621,0,0,2025-05-02
699,1380,0,0,2024-10-12
4190,1009,1,0,2025-04-27
460,691,1,0,2024-04-11
3297,2722,0,0,2025-01-06
4416,2496,0,0,2024-01-14
4299,384,1,0,2025-10-16
2867,1780,0,0,2025-02-19
775,2924,1,1,2025-05-09
2115,2768,0,0,2025-10-20
3146,356,0,0,2024-11-15
2589,989,1,1,2024-09-24
3184,2619,0,0,2024-06-22
2334,2418,1,0,2025-07-15
1874,215,1,0,2025-02-10
3815,2242,0,0,2025-11-25
2795,1621,1,0,2024-02-08
893,1348,0,0,2025-06-26
4607,2643,1,0,2024-03-28
4885,1569,1,1,2024-05-28
4190,2021,0,0,2024-02-10
225,2999,0,0,2024-08-25
4464,646,0,0,2025-02-18
3121,393,0,0,2024-05-08
3860,932,1,1,2024-12-17
234,613,1,0,2024-10-02
4066,829,1,0,2024-02-27
3501,2560,0,0,2024-08-18
2497,1620,0,0,2024-08-15
866,1947,1,0,2025-09-21
2575,2277,0,0,2025-03-07
4388,1092,1,0,2025-07-08
2424,1243,0,0,2025-11-10
185,2736,1,0,2025-06-28
2488,1532,1,0,2025-10-26
3724,807,1,1,2024-09-21
3475,2938,1,0,2024-02-06
1074,2169,1,0,2025-10-14
1541,2658,1,0,2025-02-09
1857,661,0,0,2025-03-14
1767,2437,0,0,2025-01-10
2328,2467,1,0,2024-12-17
3694,1611,1,0,2024-12-15
3003,2390,0,0,2025-08-10
4093,448,1,0,2025-09-23
3952,1460,0,0,2025-05-19
320,2380,1,0,2025-12-09
3615,2584,0,0,2025-01-24
714,1989,1,0,2025-01-25
2289,240,1,1,2025-04-26
4820,415,0,0,2024-10-11
3550,2519,1,0,2024-07-04
1332,1864,0,0,2024-02-26
1958,880,1,0,2024-02-03
1704,2016,1,0,2025-09-11
1429,1248,1,0,2025-07-22
1035,190,1,0,2024-07-25
3677,647,1,1,2024-01-28
3457,2396,1,1,2024-07-17
122,299,1,0,2025-02-12
1732,2767,0,0,2024-11-24
2923,1199,1,0,2024-04-11
3168,112,1,1,2024-05-20
10,1768,0,0,2025-04-08
3223,1423,0,0,2024-10-31
2717,821,1,1,2025-06-08
3846,2847,0,0,2025-07-04
4375,1375,0,0,2025-03-06
1242,517,0,0,2025-09-30
152,1577,0,0,2024-02-13
3919,2649,1,0,2024-03-09
2230,556,0,0,2025-08-27
4159,2697,0,0,2025-01-21
2337,590,1,0,2025-02-21
3828,709,1,0,2025-10-05
3515,1712,1,0,2024-07-11
4572,496,0,0,2025-03-14
3177,581,1,0,2024-03-16
891,602,1,1,2024-05-04
4157,926,0,0,2024-05-17
2989,2474,0,0,2025-04-17
787,1665,0,0,2024-06-06
4472,2801,1,1,2025-05-22
1341,685,0,0,2024-04-26
316,2225,1,1,2024-06-27
1142,412,1,1,2024-08-29
201,2339,0,0,2024-10-12
4934,2350,1,0,2024-12-17
4340,2241,1,1,2025-01-10
4576,596,1,0,2025-11-05
3838,2321,0,0,2025-02-04
1701,1273,1,0,2024-03-23
3827,1512,1,0,2025-02-20
4919,1632,1,1,2025-11-14
4782,740,0,0,2025-02-11
939,2768,0,0,2025-10-26
3960,1576,1,0,2024-04-29
839,1606,1,0,2024-02-08
4557,1883,1,0,2024-07-15
278,2845,1,1,2025-07-20
1839,2147,1,0,2025-02-22
4938,76,1,0,2025-04-16
3234,2726,0,0,2024-06-05
4924,338,0,0,2024-11-07
81,1111,1,0,2025-07-05
4599,1498,0,0,2024-08-04
1312,1959,1,1,2025-04-21
3593,1613,1,0,2024-02-22
1522,1125,1,0,2025-05-18
194,2866,1,0,2025-01-27
1023,224,1,0,2025-08-07
4760,2476,0,0,2025-10-08
1308,743,1,1,2025-08-29
2088,1080,1,0,2024-04-18
703,1416,0,0,2025-05-21
1049,550,1,0,2024-06-12
2273,2214,1,0,2024-11-10
1377,1428,0,0,2025-03-19
4817,487,1,1,2024-02-04
937,2902,1,1,2025-10-20
497,1410,1,1,2024-08-12
314,2263,1,0,2024-04-29
4206,9,1,0,2024-08-02
2787,918,0,0,2024-06-05
3624,804,1,1,2024-01-03
2933,1902,1,1,2024-11-13
4659,1533,0,0,2025-03-13
3918,106,1,1,2025-08-26
4713,644,0,0,2024-09-14
3527,2360,0,0,2024-03-12
4408,295,0,0,2024-10-01
3585,588,0,0,2025-03-15
1868,1967,1,0,2025-01-29
3137,2004,1,0,2024-05-26
1482,2038,1,1,2025-04-21
650,156,0,0,2025-04-18
1328,400,1,1,2025-02-28
1692,765,1,0,2024-09-03
710,1245,0,0,2025-05-10
1001,2365,1,0,2025-08-21
545,1350,0,0,2024-04-17
741,2775,1,0,2025-06-13
1373,942,1,0,2024-09-26
1888,2409,1,0,2024-12-18
3866,736,1,0,2025-11-14
1724,168,1,0,2024-08-09
3843,2747,1,0,2024-05-13
57,58,0,0,2025-11-12
3760,2526,1,1,2025-10-17
3742,142,0,0,2024-11-09
4341,1509,1,1,2025-10-25
538,771,0,0,2024-04-02
2527,279,1,0,2024-11-10
2140,1026,1,0,2024-05-13
4772,1469,1,0,2025-11-29
1827,841,1,1,2024-05-20
4559,2673,1,0,2024-02-21
521,39,1,0,2024-10-14
848,1818,1,1,2024-04-18
3712,1121,1,1,2025-07-24
4931,2585,0,0,2025-04-14
3551,1178,0,0,2024-04-15
92,2291,0,0,2024-04-30
1104,1388,1,0,2024-12-19
2709,968,0,0,2025-02-05
970,1843,0,0,2024-07-01
1841,1510,1,1,2024-09-26
653,2935,1,0,2024-09-04
970,1750,1,0,2024-04-27
4663,1968,1,0,2025-08-05
4757,826,1,0,2024-08-16
2826,2777,0,0,2025-08-10
2355,2523,1,0,2024-02-28
387,2590,1,1,2024-04-02
4910,2831,1,0,2025-09-24
1956,103,1,0,2025-11-11
113,470,1,1,2024-05-04
2404,672,0,0,2025-09-19
2202,1676,0,0,2025-02-28
978,2456,1,0,2025-11-26
2429,1998,0,0,2024-09-04
201,2167,1,1,2025-10-07
4622,2294,1,0,2025-10-09
2699,2732,0,0,2024-09-26
930,966,1,1,2025-11-01
4896,1527,0,0,2025-04-29
1093,1003,1,0,2024-01-16
2874,1459,1,0,2024-12-27
4232,800,0,0,2024-12-27
3880,1974,0,0,2025-05-11
2524,943,0,0,2025-08-17
990,2057,1,0,2025-11-21
3813,456,0,0,2024-09-29
3486,1296,1,0,2025-05-16
1786,2454,0,0,2024-01-10
4268,1069,1,1,2024-05-05
3990,1772,0,0,2024-12-26
2456,1520,0,0,2025-04-10
4,1712,1,0,2024-07-20
2457,613,1,1,2024-10-03
3252,2384,1,0,2025-03-10
247,301,1,0,2024-05-27
4009,717,1,1,2025-08-30
1550,2986,1,1,2025-01-22
2899,1754,0,0,2025-10-10
3666,674,0,0,2025-07-10
3513,2733,1,0,2024-03-25
4466,1760,1,1,2025-02-24
3533,2774,1,1,2024-01-30
4855,1363,0,0,2025-09-02
2960,309,1,0,2024-05-01
4047,1999,1,1,2024-07-20
4200,2167,1,0,2025-10-03
524,1589,1,1,2025-12-04
2563,1453,1,0,2024-08-06
1886,1731,1,0,2025-03-21
41,753,1,1,2024-10-24
4079,2584,0,0,2025-01-25
866,483,0,0,2024-09-18
4380,2351,1,1,2025-05-24
608,84,1,1,2025-05-06
2881,2626,1,1,2025-02-26
4710,1719,0,0,2024-07-21
3089,576,1,0,2024-01-14
4840,1047,1,0,2025-10-11
3310,2111,1,0,2024-01-07
2139,2635,1,0,2024-09-18
2662,2073,1,0,2025-01-26
1686,1954,1,1,2024-10-07
343,913,0,0,2024-07-09
3739,406,1,0,2025-06-01
1930,1166,0,0,2025-06-24
2999,1014,0,0,2024-05-23
991,516,0,0,2025-08-06
731,2429,1,0,2025-05-01
736,558,0,0,2024-06-20
423,2000,0,0,2024-04-08
837,2193,1,0,2025-03-03
2486,1583,1,0,2024-08-06
1937,1846,1,1,2025-02-18
1931,2623,0,0,2025-06-18
3736,2884,1,1,2025-09-23
1962,1316,1,1,2024-02-03
1033,625,0,0,2024-09-01
3754,1658,1,1,2024-12-30
2514,2365,1,0,2025-08-18
1263,1559,1,1,2025-05-23
805,1511,1,1,2024-03-08
2436,233,1,0,2024-04-14
3291,1373,1,0,2025-04-05
4614,1512,1,1,2025-02-24
3096,2872,0,0,2024-10-21
3788,1477,1,0,2025-05-21
1315,1008,1,1,2024-01-15
2686,547,1,1,2025-05-15
208,2577,1,1,2025-07-06
1352,2432,0,0,2024-01-11
1399,96,1,0,2025-01-27
1120,760,1,1,2025-04-30
1426,768,1,0,2024-05-12
694,2758,0,0,2024-12-04
2945,1898,1,0,2024-08-02
2366,453,0,0,2025-06-24
3653,611,1,0,2024-11-09
1851,1292,1,0,2024-05-24
563,2053,1,1,2024-09-23
4211,2427,1,0,2024-09-24
2978,668,1,0,2025-07-06
2609,1326,0,0,2025-06-14
4674,1395,1,1,2024-05-26
2033,1725,0,0,2025-04-13
1966,2243,1,0,2025-05-15
19,2215,1,0,2024-12-19
267,1746,0,0,2025-11-14
974,1223,1,1,2025-01-14
4652,2775,1,1,2025-06-11
2720,2866,1,0,2025-01-24
2674,1457,0,0,2024-08-21
4472,5,0,0,2024-10-21
4693,1392,1,0,2024-08-11
56,2571,1,0,2024-02-15
1482,2471,1,1,2025-07-12
2083,1942,1,0,2024-06-29
4983,2265,1,0,2025-03-18
1929,1282,1,1,2024-09-29
1943,1133,1,1,2025-09-13
2969,1486,1,0,2024-11-20
1020,1131,1,0,2024-07-15
169,985,0,0,2024-01-14
4718,1003,1,1,2024-01-13
1267,421,1,1,2024-08-31
4675,2129,1,0,2024-10-02
2357,1594,1,0,2024-06-23
4749,873,1,0,2024-02-29
1617,1270,0,0,2025-05-14
3080,221,1,0,2024-08-16
1558,2956,0,0,2024-03-01
2940,1379,0,0,2025-10-20
3411,763,0,0,2024-11-02
661,2460,0,0,2025-08-04
605,2860,1,1,2024-12-05
4550,510,1,0,2024-07-16
1777,2223,1,1,2024-08-23
214,138,0,0,2024-05-11
4580,2464,0,0,2024-12-04
771,2341,0,0,2024-11-09
3711,45,0,0,2024-05-05
3159,1761,1,0,2025-11-23
1608,363,1,1,2024-04-25
1752,923,0,0,2024-08-15
1474,2009,1,1,2025-10-27
886,1104,1,1,2025-09-16
1886,1145,1,0,2024-08-13
4270,1087,1,1,2024-11-18
2033,2428,1,1,2025-01-12
1458,1506,0,0,2025-02-04
741,1378,0,0,2024-07-28
3021,2135,1,0,2025-03-02
289,838,1,1,2024-10-25
90,458,0,0,2025-06-05
1112,1555,0,0,2025-02-09
496,453,1,0,2025-06-26
2984,1489,1,0,2025-11-28
4456,377,0,0,2025-05-05
3088,376,1,0,2025-07-02
1136,1212,1,0,2025-10-20
26,1054,0,0,2025-08-21
712,66,1,1,2025-02-21
3220,1129,0,0,2025-10-14
2635,2689,0,0,2025-04-03
4310,2428,1,0,2025-01-07
3047,615,1,0,2024-12-10
3631,2001,0,0,2025-04-05
55,1486,0,0,2024-11-27
1433,1467,1,0,2024-05-15
4069,811,0,0,2024-09-04
2519,2240,1,1,2024-06-04
207,127,0,0,2025-04-26
2055,725,1,0,2024-09-20
3681,1894,1,1,2025-08-04
1089,1529,0,0,2025-03-04
3858,2229,1,1,2025-08-31
1060,2998,1,0,2025-04-29
766,1983,0,0,2025-10-08
3984,1039,0,0,2024-12-24
