id_venda,id_cliente,id_campanha,valor,data_venda
2199,1558,2956,68.00,2024-03-01
2200,2672,1654,133.16,2025-07-15
2201,1346,2004,50.90,2024-05-23
2202,1953,674,66.20,2025-07-16
2203,4676,1472,182.02,2025-10-04
2204,1188,1657,48.60,2025-07-02
2205,3153,593,48.62,2025-01-13
2206,2764,863,114.47,2024-10-07
2207,4917,1099,14.35,2025-03-22
2208,747,687,183.63,2025-11-17
2209,4312,1266,102.37,2024-02-06
2210,4386,632,72.80,2025-07-22
2211,3252,824,120.24,2025-12-10
2212,769,1169,119.37,2024-09-17
2213,4885,2098,27.74,2024-03-11
2214,876,121,28.85,2025-07-20
2215,1547,947,82.32,2024-10-28
2216,129,63,61.21,2025-08-08
2217,949,1230,36.55,2025-05-27
2218,2637,1829,39.39,2025-03-21
2219,4279,317,71.11,2024-01-28
2220,1866,890,356.69,2025-05-07
2221,8,2619,93.70,2024-06-26
2222,3503,803,87.43,2025-03-05
2223,2033,2428,22.29,2025-01-12
2224,220,1723,67.24,2024-11-28
2225,2925,832,196.37,2025-04-20
2226,1614,1588,28.60,2025-03-11
2227,3866,190,64.28,2024-08-04
2228,1791,1852,93.16,2025-07-20
2229,4194,2187,113.55,2025-10-18
2230,64,2864,38.26,2024-05-04
2231,3786,2937,129.42,2024-10-14
2232,4461,1015,111.82,2024-07-12
2233,4307,2260,21.89,2025-08-28
2234,2201,2715,26.54,2024-09-09
2235,4151,2881,39.09,2025-05-11
2236,4661,211,66.90,2024-03-01
2237,4261,2297,74.58,2025-07-02
2238,2764,863,62.06,2024-10-05
2239,2756,2719,190.33,2024-10-06
2240,1430,1933,106.75,2024-11-24
2241,4122,725,21.04,2024-10-02
2242,899,2921,54.62,2025-08-14
2243,2550,2833,52.44,2024-05-18
2244,2213,1721,98.31,2024-09-28
2245,903,483,115.39,2024-09-28
2246,1957,860,203.10,2025-02-27
2247,2130,545,59.35,2025-08-22
2248,3991,1423,98.39,2024-11-07
2249,1714,1819,52.63,2025-05-11
2250,2814,1444,228.53,2024-02-16
2251,3739,1628,21.88,2025-03-12
2252,4764,2112,69.18,2024-06-03
2253,4477,1558,84.83,2024-06-05
2254,3073,1376,45.69,2025-09-04
2255,3587,343,300.67,2024-07-01
2256,3840,128,109.22,2024-06-16
2257,355,637,32.93,2025-06-29
2258,1674,2884,27.43,2025-10-04
2259,4452,380,98.12,2025-05-05
2260,2253,1480,30.78,2024-11-08
2261,2683,970,137.91,2024-11-16
2262,201,2167,40.78,2025-10-17
2263,837,2193,44.85,2025-03-13
2264,2383,1582,155.90,2024-12-22
2265,2662,2141,39.86,2024-10-08
2266,4856,2468,162.62,2024-11-20
2267,3645,239,131.45,2024-12-06
2268,1929,1282,43.20,2024-10-04
2269,2581,511,45.82,2024-07-05
2270,3251,2025,183.62,2024-12-21
2271,4732,2285,60.54,2024-10-15
2272,849,699,47.14,2024-11-14
2273,140,134,76.50,2024-05-12
2274,930,966,200.07,2025-11-14
2275,711,1989,89.55,2025-02-01
2276,55,2477,51.42,2025-07-04
2277,146,2691,86.01,2024-03-14
2278,404,1999,45.41,2024-08-11
2279,2223,2338,42.51,2025-07-20
2280,522,1167,70.94,2024-08-24
2281,2461,2741,30.37,2025-10-21
2282,176,1372,79.73,2024-09-05
2283,1482,2038,50.25,2025-05-03
2284,263,1330,21.74,2025-12-01
2285,242,328,79.28,2024-04-15
2286,2750,2010,138.06,2024-12-15
2287,4151,2881,237.73,2025-05-11
2288,2201,2715,180.81,2024-08-29
2289,3776,1187,69.57,2024-12-22
2290,1550,182,168.49,2024-08-10
2291,2511,834,180.13,2025-12-08
2292,1923,1277,39.72,2024-02-05
2293,208,2577,178.04,2025-07-18
2294,157,1060,135.48,2025-05-20
2295,883,2069,199.84,2025-10-13
2296,4063,2053,77.94,2024-10-05
2297,2617,330,46.13,2025-06-20
2298,606,245,62.39,2025-08-25
2299,263,1330,26.12,2025-11-29
2300,164,2616,61.43,2024-08-07
2301,4996,716,43.94,2025-11-23
2302,3786,2212,83.29,2025-04-22
2303,2928,1710,53.22,2025-11-23
2304,3148,23,443.34,2025-08-05
2305,790,1983,121.43,2025-10-12
2306,4992,1140,69.86,2025-08-10
2307,3257,1716,78.17,2024-10-09
2308,3941,466,266.76,2025-05-05
2309,1650,2845,50.71,2025-07-22
2310,3517,2846,193.66,2024-08-29
2311,3933,2066,67.04,2024-08-07
2312,3011,528,125.55,2024-03-27
2313,3778,1128,54.95,2024-08-10
2314,4847,1346,289.95,2025-04-09
2315,1448,2894,48.56,2024-03-06
2316,4186,323,67.56,2024-12-27
2317,459,1450,211.89,2025-05-18
2318,3255,2330,65.27,2025-02-03
2319,3148,2215,47.70,2024-12-30
2320,1634,538,54.15,2024-08-24
2321,3856,504,141.82,2024-01-17
2322,3857,712,104.73,2025-10-09
2323,3487,1777,95.52,2025-10-06
2324,1785,147,53.74,2024-09-30
2325,4472,2801,71.32,2025-05-24
2326,2009,2818,86.56,2025-03-23
2327,3857,1142,74.22,2025-05-16
2328,40,1679,81.56,2024-09-28
2329,4,495,241.04,2025-08-15
2330,2094,1943,201.95,2025-08-12
2331,3860,932,33.89,2024-12-17
2332,3464,87,172.20,2024-12-01
2333,1703,947,193.28,2024-10-23
2334,1547,947,32.53,2024-10-20
2335,1318,1162,202.98,2025-01-31
2336,2286,654,44.25,2025-02-13
2337,3971,1625,53.50,2024-05-18
2338,1877,730,190.26,2024-09-25
2339,4702,477,20.94,2024-04-03
2340,3698,423,250.07,2024-09-29
2341,4998,174,177.26,2025-08-11
2342,3344,1348,175.59,2025-07-08
2343,2504,2326,68.12,2025-08-20
2344,4536,1026,65.38,2024-05-29
2345,4974,2176,96.89,2025-07-10
2346,2796,2687,75.34,2025-11-11
2347,578,1953,87.98,2024-02-17
2348,4251,1050,266.58,2025-03-18
2349,660,2069,78.82,2025-10-08
2350,1176,1531,50.99,2024-08-09
2351,3328,776,133.11,2024-01-18
2352,1738,1083,46.59,2025-05-17
2353,3168,112,112.71,2024-05-25
2354,449,1145,21.48,2024-08-10
2355,3312,83,94.54,2025-08-02
2356,3575,2785,43.26,2025-11-14
2357,4586,2682,70.07,2025-09-04
2358,4177,2670,93.96,2024-11-16
2359,3516,500,96.08,2025-02-02
2360,2345,1179,58.85,2025-10-13
2361,1000,1483,36.38,2025-12-05
2362,1212,2241,84.00,2025-01-12
2363,4500,2667,45.36,2024-09-16
2364,1181,2546,136.93,2025-10-13
2365,2758,108,32.24,2025-01-12
2366,4279,317,51.00,2024-01-29
2367,4983,1975,37.71,2024-10-07
2368,2920,2149,43.67,2025-11-08
2369,2903,134,132.96,2024-05-16
2370,1762,800,117.18,2025-01-01
2371,4279,317,44.38,2024-01-26
2372,4415,214,96.05,2025-09-22
2373,1777,2223,115.38,2024-09-01
2374,3520,1781,39.90,2024-10-22
2375,3486,1296,210.80,2025-05-19
2376,3952,436,106.28,2024-12-02
2377,4106,1929,170.72,2025-01-10
2378,2556,2196,131.29,2025-10-21
2379,4981,2134,149.99,2024-03-31
2380,4094,884,186.41,2025-03-19
2381,1929,1282,53.70,2024-09-29
2382,4170,1750,260.56,2024-05-04
2383,266,2602,103.26,2025-11-12
2384,1014,978,153.77,2025-03-21
2385,412,577,63.98,2025-02-10
2386,875,1998,77.59,2024-09-05
2387,4910,2636,184.03,2024-07-23
2388,618,2332,65.01,2025-05-04
2389,594,1048,90.21,2024-10-16
2390,617,721,56.28,2024-09-22
2391,2966,1405,42.12,2024-02-07
2392,3857,712,59.90,2025-10-20
2393,3780,2898,81.45,2024-04-03
2394,2459,2472,81.50,2024-11-20
2395,3898,1300,43.21,2024-03-29
2396,1876,1409,193.77,2024-03-06
2397,4064,2484,218.95,2024-03-05
2398,491,2585,189.93,2025-04-17
2399,355,637,144.64,2025-06-29
2400,1084,1456,154.54,2025-02-22
2401,4972,1080,100.43,2024-04-24
2402,4361,175,232.68,2024-11-01
2403,4267,1339,72.85,2024-04-20
2404,1311,114,70.12,2024-04-02
2405,3346,2266,129.86,2025-01-09
2406,652,1177,144.82,2025-05-24
2407,3839,1808,67.58,2025-01-17
2408,2054,428,74.03,2024-06-11
2409,1287,1337,35.53,2024-06-25
2410,1263,145,117.51,2024-05-31
2411,3512,2548,353.10,2024-05-12
2412,4280,2764,27.94,2024-09-03
2413,4495,2117,61.73,2024-05-26
2414,4999,2518,175.33,2025-12-10
2415,4203,2859,94.09,2025-09-14
2416,4063,2149,95.87,2025-11-13
2417,1484,949,119.51,2025-09-07
2418,3213,666,123.11,2025-08-27
2419,4679,2599,38.64,2025-12-05
2420,3645,239,83.73,2024-12-05
2421,2361,671,68.99,2025-07-05
2422,2758,1757,29.74,2024-08-25
2423,3518,570,100.30,2024-05-10
2424,2738,2211,131.84,2025-08-19
2425,2104,543,47.81,2024-12-30
2426,1416,1992,122.21,2025-04-19
2427,1447,2372,42.64,2024-06-27
2428,1731,1712,38.83,2024-07-12
2429,1795,2760,63.33,2024-10-01
2430,1142,412,45.57,2024-09-07
2431,3619,1809,70.17,2025-09-28
2432,4202,101,140.91,2024-09-09
2433,1018,1991,191.22,2025-01-15
2434,1676,2499,45.54,2025-04-28
2435,495,8,22.79,2025-04-22
2436,4068,5,75.01,2024-11-08
2437,3628,1663,198.49,2025-05-25
2438,3491,1655,132.24,2024-02-17
2439,849,2892,89.80,2025-08-29
2440,2317,791,69.16,2025-03-14
2441,3577,2253,58.21,2025-08-10
2442,4732,2285,148.65,2024-10-04
2443,2686,2113,119.87,2025-05-31
2444,582,2482,215.63,2025-10-27
2445,3148,1334,40.35,2024-05-30
2446,3079,376,13.41,2025-07-09
2447,2853,1070,30.91,2024-08-19
2448,4207,2000,61.14,2024-03-31
2449,3645,239,125.03,2024-12-07
2450,430,928,236.43,2025-06-16
2451,3454,2096,146.57,2025-09-07
2452,1824,2,221.31,2025-05-27
2453,1045,1050,97.43,2025-03-16
2454,1558,491,103.18,2025-09-30
2455,1633,2033,60.21,2025-06-15
2456,1750,45,31.56,2024-05-21
2457,4757,1551,58.02,2024-08-24
2458,3079,376,115.70,2025-07-07
2459,1107,86,64.19,2024-03-26
2460,1259,2291,30.81,2024-05-05
2461,569,1278,137.54,2024-03-01
2462,265,682,56.64,2024-09-05
2463,3659,1111,92.61,2025-07-22
2464,712,1508,101.46,2024-08-30
2465,3854,1199,95.73,2024-04-24
2466,898,333,52.65,2025-03-13
2467,135,1173,74.24,2024-09-24
2468,67,683,91.70,2025-11-16
2469,1482,2471,171.52,2025-07-20
2470,1723,1221,50.35,2024-11-17
2471,3158,1866,36.24,2024-12-31
2472,1980,1266,46.93,2024-02-12
2473,3414,1407,125.30,2025-07-05
2474,1040,1751,66.11,2025-01-24
2475,1876,1409,27.47,2024-03-07
2476,2968,1855,194.12,2025-03-29
2477,2698,1599,38.24,2024-11-28
2478,2286,654,88.81,2025-02-06
2479,4170,1750,92.21,2024-05-03
2480,3148,1334,65.29,2024-05-30
2481,4278,2002,72.51,2024-11-22
2482,1390,707,33.53,2025-02-24
2483,4647,675,103.77,2024-04-10
2484,120,2292,112.66,2025-08-18
2485,3390,194,83.29,2024-09-10
2486,4068,5,95.46,2024-10-26
2487,56,926,206.09,2024-05-18
2488,849,2892,51.66,2025-08-28
2489,2446,2042,81.18,2024-12-26
2490,374,2777,118.31,2025-08-19
2491,1088,1938,160.63,2024-10-02
2492,4982,1908,30.25,2024-10-03
2493,4489,2307,327.26,2024-08-08
2494,1686,1954,82.73,2024-10-17
2495,3624,804,39.28,2024-01-06
2496,308,1156,98.33,2024-12-21
2497,2150,699,47.14,2024-11-12
2498,3021,246,76.06,2025-08-28
2499,4504,640,127.39,2025-06-29
2500,1767,1682,336.18,2025-01-18
2501,2514,1252,131.99,2025-04-02
2502,709,2762,201.61,2025-04-03
2503,3645,14,107.98,2024-01-20
2504,250,2732,38.84,2024-10-06
2505,1055,813,635.18,2025-10-08
2506,4891,1364,176.93,2025-08-06
2507,642,1371,86.78,2025-02-15
2508,2658,1928,77.41,2025-09-08
2509,981,1410,209.49,2024-08-14
2510,2869,277,75.19,2025-08-25
2511,4466,1760,73.93,2025-03-06
2512,1880,773,140.93,2025-03-05
2513,2356,2280,127.93,2025-11-22
2514,2744,439,86.30,2025-06-29
2515,1885,2512,47.96,2024-11-02
2516,1773,137,92.09,2024-05-25
2517,2931,2022,89.58,2025-06-06
2518,989,811,170.39,2024-09-17
2519,3399,1769,181.47,2025-05-13
2520,3181,2101,30.27,2025-11-03
2521,4490,1210,26.16,2025-03-23
2522,4757,1376,46.60,2025-09-08
2523,1383,1845,98.05,2024-04-08
2524,2158,105,34.13,2025-06-20
2525,3971,1008,53.47,2024-01-25
2526,1303,2171,43.86,2025-11-12
2527,2272,1318,84.32,2024-08-14
2528,2577,665,71.81,2025-11-23
2529,3829,2311,91.29,2024-11-11
2530,1315,1008,190.91,2024-01-29
2531,3316,2902,52.80,2025-10-19
2532,4121,2345,247.29,2024-05-13
2533,613,725,108.77,2024-09-30
2534,1773,137,39.69,2024-06-01
2535,56,926,84.28,2024-05-23
2536,2504,2326,57.56,2025-08-23
2537,4632,1605,75.90,2024-02-04
2538,4557,1729,32.97,2024-04-02
2539,2952,1543,49.12,2024-07-16
2540,3837,2285,131.03,2024-10-08
2541,4576,702,78.46,2025-08-12
2542,4490,1210,97.91,2025-04-03
2543,4360,2781,64.30,2024-09-30
2544,3624,804,64.75,2024-01-07
2545,2680,2406,117.78,2024-05-30
2546,383,1076,155.03,2025-09-24
2547,3655,1760,48.55,2025-03-06
2548,2861,337,56.71,2025-06-20
2549,1287,1337,39.96,2024-06-25
2550,3824,165,66.29,2024-02-13
2551,856,1236,115.20,2024-09-17
2552,741,2514,63.29,2024-03-12
2553,55,2477,41.89,2025-07-01
2554,130,1151,76.71,2025-10-23
2555,1645,2999,131.33,2024-08-31
2556,1430,2937,70.83,2024-10-13
2557,3849,2374,82.92,2025-05-23
2558,1090,1231,84.88,2024-12-15
2559,3295,1561,95.59,2025-05-04
2560,2091,778,72.59,2024-12-08
2561,4026,2504,56.95,2025-04-07
2562,2511,834,48.62,2025-12-10
2563,3170,2347,99.77,2024-06-22
2564,1842,689,36.14,2024-04-22
2565,1092,492,271.10,2025-05-27
2566,3229,624,100.63,2024-07-10
2567,1952,1725,72.72,2025-04-23
2568,4968,2341,63.03,2024-11-11
2569,4147,1144,41.99,2024-05-16
2570,3617,980,449.26,2024-11-26
2571,3786,2212,134.55,2025-04-30
2572,2644,888,35.24,2024-10-09
2573,880,1982,120.31,2024-11-11
2574,3298,1515,76.72,2024-10-22
2575,981,1910,32.43,2024-06-27
2576,716,2280,166.59,2025-11-24
2577,4070,820,259.03,2024-11-12
2578,2614,2274,204.01,2024-06-21
2579,4174,2046,61.02,2025-06-14
2580,4499,411,40.53,2025-02-08
2581,3298,1515,56.47,2024-10-11
2582,2677,2519,57.52,2024-07-10
2583,3624,804,70.83,2024-01-05
2584,2950,1621,299.76,2024-02-23
2585,2652,2414,49.29,2024-09-21
2586,1638,2975,67.07,2024-03-16
2587,4629,504,51.06,2024-01-28
2588,2295,1400,109.21,2024-02-07
2589,2155,2383,80.31,2024-10-09
2590,1350,2476,55.44,2025-10-11
2591,3295,1561,113.08,2025-05-13
2592,1057,278,68.99,2025-02-16
2593,1718,2723,64.21,2025-09-16
2594,1719,1563,145.50,2024-05-03
2595,3148,1334,47.11,2024-06-06
2596,4031,321,129.93,2025-03-13
2597,4617,134,27.71,2024-05-23
2598,2574,2208,52.55,2024-10-27
2599,2634,631,56.23,2024-02-26
2600,3724,807,41.87,2024-09-26
2601,1555,335,44.45,2025-11-24
2602,586,1010,106.22,2025-06-03
2603,2284,2163,145.11,2024-12-14
2604,4679,2599,141.25,2025-12-02
2605,1941,2321,384.35,2025-02-12
2606,3674,570,79.79,2024-05-08
2607,1291,2677,87.84,2024-07-07
2608,2191,2539,326.50,2025-09-06
2609,1184,307,90.23,2024-03-26
2610,1286,2194,293.09,2024-06-18
2611,2986,1882,94.25,2025-06-06
2612,3689,456,80.28,2024-09-30
2613,2386,396,97.03,2024-02-09
2614,2081,705,45.86,2024-05-01
2615,381,2502,34.83,2025-05-25
2616,3778,1128,36.95,2024-08-14
2617,4434,1627,66.37,2025-01-13
2618,2528,1624,139.67,2024-11-11
2619,4194,2187,176.90,2025-10-27
2620,971,1124,63.89,2025-09-03
2621,3746,1797,71.63,2025-02-11
2622,872,1377,218.62,2024-08-30
2623,822,1298,110.45,2025-05-30
2624,4886,1344,63.67,2024-06-13
2625,4718,1003,42.41,2024-01-17
2626,971,1124,212.36,2025-09-07
2627,2420,2911,28.51,2025-04-28
2628,2793,2807,124.09,2024-10-03
2629,3749,664,75.92,2024-03-15
2630,3260,1436,146.47,2024-02-05
2631,4557,1729,227.04,2024-03-31
2632,1574,1042,232.83,2024-08-17
2633,737,1941,201.09,2024-11-09
2634,4950,129,213.64,2025-09-02
2635,1261,97,28.85,2024-12-28
2636,737,1941,65.04,2024-10-30
2637,4335,2340,59.85,2024-08-09
2638,1564,967,59.16,2024-11-08
2639,4340,1562,40.68,2024-05-24
2640,1634,538,44.44,2024-08-29
2641,3298,1515,37.92,2024-10-24
2642,786,1126,28.55,2025-09-13
2643,3828,354,233.81,2024-12-29
2644,4277,883,26.80,2025-03-18
2645,3402,432,102.31,2025-05-18
2646,1775,1618,22.58,2025-01-02
2647,3734,352,195.41,2024-11-03
2648,708,2851,69.18,2024-03-18
2649,1212,95,126.85,2024-06-01
2650,132,2033,155.73,2025-06-10
2651,1124,2956,35.49,2024-02-28
2652,2369,1076,109.56,2025-10-10
2653,1952,2393,96.07,2024-03-28
2654,4500,274,20.35,2025-02-11
2655,4940,1518,93.94,2024-05-03
2656,352,672,88.00,2025-09-27
2657,2925,832,315.77,2025-04-24
2658,156,51,46.16,2025-05-25
2659,4764,2112,61.38,2024-05-25
2660,2345,1179,45.46,2025-10-13
2661,1921,1845,40.57,2024-04-17
2662,4674,1395,71.78,2024-06-08
2663,2461,2741,54.45,2025-10-26
2664,4560,1191,291.42,2025-05-20
2665,1556,354,49.07,2024-12-29
2666,272,2227,26.75,2025-05-24
2667,876,1948,80.74,2025-10-12
2668,520,2221,194.30,2024-12-04
2669,4305,612,81.14,2024-11-02
2670,3454,2096,75.07,2025-09-16
2671,817,166,278.42,2024-01-18
2672,3368,1447,108.26,2024-09-17
2673,3507,1054,53.13,2025-08-31
2674,2128,263,73.77,2024-12-16
2675,3014,378,100.85,2025-06-26
2676,2145,1724,33.38,2024-12-30
2677,2648,2279,168.29,2025-11-28
2678,1644,131,28.66,2025-06-07
2679,1163,1819,82.15,2025-05-08
2680,4490,1210,67.28,2025-03-29
2681,2716,918,98.49,2024-06-21
2682,2201,2715,120.15,2024-09-09
2683,617,2344,86.18,2024-09-25
2684,1920,2601,140.39,2025-02-03
2685,3432,2304,260.47,2024-11-03
2686,2925,832,216.12,2025-04-20
2687,1018,1991,72.90,2025-01-17
2688,4730,2377,62.66,2025-01-12
2689,3770,2148,55.25,2025-08-02
2690,3079,376,55.15,2025-07-08
2691,2894,1901,91.19,2024-11-12
2692,3390,1741,81.21,2025-12-01
2693,2547,743,89.13,2025-08-29
2694,710,561,53.66,2025-01-20
2695,1808,2606,66.93,2025-10-14
2696,1364,2028,63.56,2024-04-03
2697,4461,1015,88.63,2024-07-13
2698,3770,1118,218.65,2025-03-29
2699,3970,1494,39.05,2024-08-11
2700,1522,2812,29.54,2024-01-17
2701,4051,2017,819.00,2024-04-10
2702,2280,2617,59.19,2024-06-24
2703,3936,2297,55.25,2025-07-06
2704,3371,2349,74.15,2025-05-26
2705,4105,1172,56.76,2024-04-23
2706,2791,1769,22.16,2025-05-29
2707,2833,1156,158.82,2024-12-30
2708,2407,823,11.66,2025-05-20
2709,1615,2785,240.07,2025-11-11
2710,3856,504,54.55,2024-01-22
2711,1012,945,132.82,2024-08-20
2712,4470,1205,20.87,2024-12-18
2713,716,558,68.83,2024-06-28
2714,2507,297,185.60,2024-06-07
2715,1970,976,76.64,2024-06-17
2716,1128,2922,27.54,2024-05-08
2717,2931,2022,72.83,2025-06-09
2718,1550,182,47.06,2024-08-13
2719,1120,760,44.63,2025-05-02
2720,3195,1733,77.40,2024-05-08
2721,2251,579,98.36,2024-10-05
2722,973,2363,271.84,2024-04-10
2723,78,1394,58.90,2024-09-03
2724,4164,277,82.89,2025-08-30
2725,3453,2759,151.57,2024-07-20
2726,3840,128,74.60,2024-06-10
2727,3812,81,180.21,2025-09-19
2728,1090,1231,64.27,2024-12-15
2729,377,567,112.49,2025-10-20
2730,211,2967,44.57,2025-06-03
2731,3123,653,60.69,2024-08-23
2732,4317,812,24.00,2025-08-02
2733,1102,2464,96.29,2024-12-11
2734,316,2225,63.54,2024-07-01
2735,377,1408,73.40,2024-02-29
2736,2986,1882,96.32,2025-06-05
2737,658,771,184.69,2024-04-14
2738,4951,573,224.36,2024-07-16
2739,2620,1522,107.15,2025-11-12
2740,1287,1337,65.01,2024-06-20
2741,3941,1183,68.63,2024-09-23
2742,1542,367,87.88,2024-05-11
2743,918,2083,385.45,2024-07-11
2744,4352,1060,99.73,2025-05-20
2745,638,2190,31.39,2024-08-20
2746,4268,1069,44.91,2024-05-12
2747,4407,905,79.12,2024-08-14
2748,1592,630,422.28,2025-06-30
2749,1795,2760,70.15,2024-09-25
2750,4772,1469,101.85,2025-12-07
2751,80,2355,87.05,2024-01-08
2752,3770,1118,86.73,2025-03-28
2753,4766,2649,49.21,2024-03-05
2754,2620,1522,224.76,2025-11-09
2755,3503,1156,92.19,2024-12-14
2756,2138,2843,61.00,2024-12-11
2757,157,1060,106.85,2025-05-19
2758,3791,1178,43.40,2024-04-20
2759,2614,2274,76.48,2024-06-20
2760,3878,219,39.30,2024-04-29
2761,4804,2675,36.35,2024-04-11
2762,1736,2002,119.98,2024-11-13
2763,331,1821,324.31,2025-12-06
2764,1634,538,254.42,2024-08-24
2765,4380,2351,53.95,2025-06-01
2766,164,2616,60.45,2024-08-11
2767,4933,1317,81.43,2025-04-01
2768,3869,1183,32.00,2024-09-27
2769,2646,1442,70.45,2024-08-21
2770,2304,2654,29.39,2024-12-06
2771,1431,1344,161.29,2024-06-21
2772,1311,114,136.78,2024-04-11
2773,1217,1021,87.45,2025-04-09
2774,3899,676,48.22,2024-11-19
2775,2589,989,241.38,2024-09-29
2776,1437,2025,99.55,2025-01-05
2777,962,1508,124.46,2024-08-22
2778,2056,2174,124.78,2024-03-19
2779,760,2462,280.05,2025-09-07
2780,36,91,76.44,2024-11-08
2781,1212,95,147.27,2024-06-05
2782,3413,1302,109.50,2024-05-14
2783,228,261,65.48,2025-04-13
2784,4731,1158,214.79,2025-08-04
2785,4083,179,283.82,2024-08-06
2786,2894,1901,57.26,2024-11-04
2787,1084,1456,103.82,2025-02-16
2788,1672,710,168.68,2025-03-15
2789,113,470,81.10,2024-05-08
2790,2620,200,100.78,2025-10-10
2791,28,698,125.63,2024-07-05
2792,2296,646,23.17,2025-02-17
2793,2529,1063,230.39,2025-10-25
2794,3316,2902,132.81,2025-11-02
2795,1184,307,62.19,2024-03-29
2796,3403,2176,68.50,2025-07-09
2797,4063,2149,92.88,2025-11-15
2798,4134,1521,92.12,2025-09-29
2799,1564,967,161.22,2024-10-29
2800,3898,1300,42.46,2024-04-01
2801,4500,2667,96.63,2024-09-10
2802,192,240,49.27,2025-05-10
2803,352,672,410.81,2025-09-27
2804,974,1223,108.43,2025-01-23
2805,1014,1284,59.50,2024-03-10
2806,4567,270,75.27,2025-04-24
2807,716,2280,32.16,2025-11-30
2808,2738,2211,32.58,2025-08-19
2809,1532,2914,594.75,2024-06-06
2810,2960,2943,28.00,2025-04-30
2811,4504,640,60.01,2025-06-24
2812,4340,2241,93.31,2025-01-16
2813,3909,2871,60.13,2024-01-24
2814,3420,2499,116.82,2025-04-10
2815,229,2927,133.92,2025-07-19
2816,2145,732,45.91,2024-09-07
2817,1574,1042,54.92,2024-08-14
2818,875,1998,370.23,2024-09-08
2819,4653,2485,56.76,2025-03-15
2820,2814,2992,48.71,2025-08-26
2821,2658,1983,39.35,2025-10-15
2822,517,1631,20.95,2025-03-01
2823,80,2355,50.50,2024-01-09
2824,2937,2582,94.10,2025-05-03
2825,1875,1854,157.98,2025-10-05
2826,1213,1437,153.46,2025-10-19
2827,1903,1422,47.97,2025-07-07
2828,4848,1622,21.86,2025-12-07
2829,4970,1188,85.28,2024-01-31
2830,80,2295,34.92,2024-08-26
2831,3656,256,411.52,2025-10-14
2832,1788,433,93.35,2024-04-23
2833,2868,2422,245.86,2025-10-02
2834,3019,2509,158.94,2024-03-29
2835,4458,1072,135.04,2024-08-29
2836,2507,297,114.82,2024-06-06
2837,4114,2169,123.70,2025-11-02
2838,1000,1483,29.26,2025-12-08
2839,714,234,18.31,2024-12-30
2840,3062,2298,95.56,2025-11-20
2841,3837,2285,72.20,2024-10-01
2842,4267,1339,269.99,2024-04-16
2843,4919,1632,34.01,2025-11-15
2844,3173,2030,151.13,2025-03-28
2845,2149,2541,251.29,2024-11-21
2846,3507,167,46.67,2024-01-31
2847,1431,1344,54.75,2024-06-16
2848,2797,2735,49.94,2025-06-20
2849,2045,2333,27.85,2024-05-09
2850,4676,1472,30.60,2025-10-02
2851,4500,274,109.78,2025-02-10
2852,2658,1928,48.62,2025-09-10
2853,1909,1521,135.94,2025-09-30
2854,137,2580,41.22,2025-02-02
2855,1984,2578,84.18,2025-10-03
2856,113,1150,78.06,2024-08-30
2857,2683,970,106.24,2024-11-13
2858,3722,1500,74.67,2025-04-02
2859,4469,609,48.36,2025-04-03
2860,3219,858,93.43,2025-05-04
2861,3225,1824,86.26,2024-01-11
2862,4095,1852,146.64,2025-07-19
2863,3378,2772,164.58,2024-09-11
2864,2,2800,130.95,2025-12-03
2865,4674,1395,26.78,2024-06-09
2866,4340,2241,123.30,2025-01-17
2867,3239,2600,59.97,2024-06-07
2868,3777,2466,155.58,2025-09-15
2869,2281,463,42.49,2025-04-23
2870,1705,1962,264.05,2024-02-04
2871,2738,2211,453.68,2025-08-07
2872,3765,2338,54.65,2025-08-01
2873,3800,587,54.92,2024-09-01
2874,3761,14,62.49,2024-01-23
2875,4013,2384,45.52,2025-03-19
2876,2455,950,51.10,2024-12-04
2877,4572,648,95.30,2025-07-23
2878,1509,960,119.67,2024-05-30
2879,4277,883,71.09,2025-03-18
2880,4885,2098,40.07,2024-03-14
2881,3686,2434,96.43,2025-05-23
2882,4160,2916,147.39,2024-02-20
2883,4128,1650,43.40,2024-07-30
2884,2866,1584,55.12,2025-06-14
2885,4785,2768,38.83,2025-10-28
2886,211,2967,38.50,2025-06-05
2887,1102,2464,18.14,2024-12-15
2888,786,1139,34.65,2024-03-29
2889,384,2303,103.01,2025-07-02
2890,817,166,26.68,2024-01-12
2891,3801,2525,107.67,2024-10-31
2892,607,1042,171.99,2024-08-23
2893,3123,653,68.44,2024-08-17
2894,1315,1008,63.13,2024-01-19
2895,4534,2047,66.38,2024-11-26
2896,2280,2617,28.90,2024-06-17
2897,3487,1777,113.84,2025-09-27
2898,4022,2961,160.53,2024-06-26
2899,3806,94,59.64,2024-03-25
2900,2857,2416,75.33,2025-05-16
2901,537,2755,38.69,2024-05-27
2902,2854,1040,138.01,2025-09-12
2903,3224,666,150.76,2025-09-06
2904,3631,1268,82.69,2024-02-16
2905,36,91,104.01,2024-11-10
2906,446,1246,78.73,2024-06-24
2907,3176,1263,48.09,2024-08-24
2908,3857,712,162.69,2025-10-17
2909,1089,1529,92.95,2025-03-15
2910,883,2069,130.15,2025-10-10
2911,381,2976,29.29,2025-06-10
2912,1925,805,76.11,2024-09-16
2913,2023,2602,388.61,2025-11-08
2914,1482,2038,64.09,2025-04-25
2915,4070,820,14.20,2024-11-18
