id_campanha,nome_campanha,canal,data_inicio,data_fim
1206,Boas-vindas 2024-05 #1206,Email,2024-05-09,2024-05-28
1207,Reativação 2025-02 #1207,SMS,2025-02-13,2025-02-25
1208,Lançamento 2025-09 #1208,Email,2025-09-16,2025-09-19
1209,Reativação 2024-06 #1209,Email,2024-06-26,2024-07-12
1210,Boas-vindas 2025-03 #1210,Email,2025-03-15,2025-03-19
1211,Reativação 2025-08 #1211,Email,2025-08-20,2025-09-06
1212,Sazonal 2025-10 #1212,Email,2025-10-13,2025-10-23
1213,Sazonal 2024-10 #1213,Email,2024-10-10,2024-10-24
1214,Fidelidade 2024-06 #1214,Email,2024-06-30,2024-07-10
1215,Lançamento 2024-12 #1215,SMS,2024-12-30,2025-01-04
1216,Sazonal 2024-12 #1216,Email,2024-12-08,2024-12-23
1217,Reativação 2025-02 #1217,SMS,2025-02-17,2025-03-10
1218,Reativação 2024-03 #1218,Email,2024-03-08,2024-03-23
1219,Reativação 2024-06 #1219,SMS,2024-06-10,2024-06-29
1220,Fidelidade 2024-03 #1220,Push,2024-03-03,2024-03-19
1221,Black Friday 2024-11 #1221,Email,2024-11-03,2024-11-17
1222,Boas-vindas 2024-08 #1222,Email,2024-08-12,2024-09-02
1223,Boas-vindas 2025-01 #1223,Email,2025-01-14,2025-01-31
1224,Lançamento 2024-10 #1224,Email,2024-10-04,2024-10-17
1225,Boas-vindas 2025-11 #1225,Email,2025-11-13,2025-12-03
1226,Sazonal 2025-08 #1226,Email,2025-08-17,2025-09-02
1227,Sazonal 2024-05 #1227,SMS,2024-05-10,2024-05-31
1228,Reativação 2025-07 #1228,Email,2025-07-18,2025-07-25
1229,Boas-vindas 2024-10 #1229,SMS,2024-10-23,2024-11-07
1230,Fidelidade 2025-05 #1230,Email,2025-05-20,2025-05-26
1231,Lançamento 2024-12 #1231,Email,2024-12-12,2024-12-29
1232,Sazonal 2025-10 #1232,Push,2025-10-22,2025-10-31
1233,Fidelidade 2025-10 #1233,Push,2025-10-02,2025-10-15
1234,Boas-vindas 2024-10 #1234,Push,2024-10-04,2024-10-16
1235,Fidelidade 2025-02 #1235,Email,2025-02-24,2025-03-12
1236,Sazonal 2024-09 #1236,Email,2024-09-09,2024-09-25
1237,Lançamento 2024-04 #1237,Email,2024-04-13,2024-04-20
1238,Fidelidade 2024-10 #1238,Email,2024-10-30,2024-11-09
1239,Fidelidade 2025-09 #1239,SMS,2025-09-22,2025-10-12
1240,Black Friday 2025-11 #1240,Email,2025-11-04,2025-11-18
1241,Sazonal 2024-08 #1241,Push,2024-08-17,2024-08-22
1242,Lançamento 2024-04 #1242,SMS,2024-04-13,2024-05-02
1243,Boas-vindas 2025-11 #1243,Email,2025-11-02,2025-11-07
1244,Boas-vindas 2024-01 #1244,Email,2024-01-30,2024-02-08
1245,Boas-vindas 2025-04 #1245,Email,2025-04-30,2025-05-18
1246,Black Friday 2024-06 #1246,Push,2024-06-19,2024-06-30
1247,Fidelidade 2025-07 #1247,Email,2025-07-03,2025-07-21
1248,Sazonal 2025-07 #1248,Email,2025-07-21,2025-07-28
1249,Sazonal 2025-01 #1249,Email,2025-01-30,2025-02-08
1250,Boas-vindas 2024-04 #1250,Push,2024-04-30,2024-05-12
1251,Boas-vindas 2025-02 #1251,Email,2025-02-11,2025-02-23
1252,Lançamento 2025-03 #1252,Email,2025-03-28,2025-04-08
1253,Sazonal 2024-05 #1253,Email,2024-05-27,2024-06-04
1254,Sazonal 2025-02 #1254,Email,2025-02-01,2025-02-16
1255,Boas-vindas 2024-07 #1255,Email,2024-07-29,2024-08-15
1256,Sazonal 2024-05 #1256,Push,2024-05-22,2024-06-12
1257,Reativação 2025-10 #1257,Email,2025-10-07,2025-10-22
1258,Reativação 2025-08 #1258,Email,2025-08-09,2025-08-14
1259,Black Friday 2025-11 #1259,Email,2025-11-14,2025-11-30
1260,Sazonal 2025-01 #1260,Email,2025-01-27,2025-02-13
1261,Fidelidade 2024-03 #1261,Email,2024-03-31,2024-04-03
1262,Sazonal 2025-02 #1262,SMS,2025-02-25,2025-03-07
1263,Reativação 2024-08 #1263,Email,2024-08-11,2024-08-17
1264,Black Friday 2024-02 #1264,Push,2024-02-03,2024-02-09
1265,Reativação 2024-06 #1265,SMS,2024-06-22,2024-07-13
1266,Black Friday 2024-01 #1266,Email,2024-01-29,2024-02-08
1267,Fidelidade 2025-08 #1267,Email,2025-08-04,2025-08-25
1268,Black Friday 2024-02 #1268,Email,2024-02-04,2024-02-14
1269,Reativação 2024-10 #1269,Email,2024-10-05,2024-10-21
1270,Sazonal 2025-05 #1270,SMS,2025-05-08,2025-05-19
1271,Black Friday 2025-06 #1271,Email,2025-06-30,2025-07-21
1272,Sazonal 2025-07 #1272,Email,2025-07-12,2025-07-16
1273,Lançamento 2024-03 #1273,Email,2024-03-13,2024-03-22
1274,Black Friday 2024-02 #1274,Push,2024-02-08,2024-02-28
1275,Black Friday 2024-04 #1275,Email,2024-04-03,2024-04-15
1276,Sazonal 2025-08 #1276,Email,2025-08-15,2025-08-20
1277,Black Friday 2024-01 #1277,SMS,2024-01-26,2024-02-03
1278,Boas-vindas 2024-02 #1278,Email,2024-02-09,2024-02-25
1279,Black Friday 2025-03 #1279,Email,2025-03-03,2025-03-23
1280,Sazonal 2024-02 #1280,Push,2024-02-03,2024-02-07
1281,Reativação 2024-09 #1281,Email,2024-09-09,2024-09-18
1282,Fidelidade 2024-09 #1282,SMS,2024-09-21,2024-10-04
1283,Fidelidade 2024-11 #1283,Email,2024-11-05,2024-11-12
1284,Boas-vindas 2024-03 #1284,Email,2024-03-02,2024-03-07
1285,Black Friday 2025-03 #1285,Email,2025-03-11,2025-04-01
1286,Black Friday 2025-11 #1286,Email,2025-11-18,2025-12-09
1287,Boas-vindas 2024-04 #1287,Push,2024-04-12,2024-04-27
1288,Black Friday 2024-03 #1288,Email,2024-03-01,2024-03-19
1289,Sazonal 2024-04 #1289,SMS,2024-04-11,2024-04-29
1290,Boas-vindas 2024-04 #1290,SMS,2024-04-28,2024-05-04
1291,Sazonal 2025-08 #1291,Email,2025-08-19,2025-08-22
1292,Reativação 2024-05 #1292,Push,2024-05-18,2024-05-21
1293,Fidelidade 2024-06 #1293,Email,2024-06-14,2024-06-19
1294,Black Friday 2024-10 #1294,Email,2024-10-23,2024-11-12
1295,Sazonal 2025-04 #1295,Email,2025-04-15,2025-04-22
1296,Sazonal 2025-05 #1296,Email,2025-05-11,2025-05-20
1297,Lançamento 2025-03 #1297,SMS,2025-03-22,2025-04-05
1298,Lançamento 2025-05 #1298,Email,2025-05-17,2025-06-02
1299,Fidelidade 2024-07 #1299,Email,2024-07-11,2024-07-31
1300,Black Friday 2024-03 #1300,Push,2024-03-22,2024-04-09
1301,Fidelidade 2024-11 #1301,Push,2024-11-04,2024-11-19
1302,Fidelidade 2024-05 #1302,Push,2024-05-05,2024-05-13
1303,Sazonal 2024-09 #1303,Email,2024-09-12,2024-09-26
1304,Black Friday 2024-10 #1304,Email,2024-10-17,2024-10-27
1305,Reativação 2024-03 #1305,Email,2024-03-25,2024-03-29
1306,Fidelidade 2025-02 #1306,Email,2025-02-24,2025-03-04
1307,Black Friday 2025-02 #1307,Email,2025-02-01,2025-02-12
1308,Reativação 2024-12 #1308,Email,2024-12-18,2024-12-31
1309,Sazonal 2024-06 #1309,Email,2024-06-28,2024-07-10
1310,Black Friday 2024-03 #1310,Email,2024-03-17,2024-03-31
1311,Lançamento 2024-10 #1311,Email,2024-10-16,2024-10-21
1312,Fidelidade 2025-04 #1312,Email,2025-04-22,2025-05-03
1313,Fidelidade 2025-06 #1313,Push,2025-06-17,2025-07-01
1314,Lançamento 2025-03 #1314,Email,2025-03-12,2025-03-31
1315,Fidelidade 2025-08 #1315,Email,2025-08-06,2025-08-10
1316,Reativação 2024-02 #1316,Email,2024-02-01,2024-02-14
1317,Lançamento 2025-03 #1317,Email,2025-03-19,2025-04-03
1318,Reativação 2024-08 #1318,Email,2024-08-01,2024-08-20
1319,Boas-vindas 2024-10 #1319,SMS,2024-10-30,2024-11-07
1320,Sazonal 2025-04 #1320,Email,2025-04-04,2025-04-21
1321,Lançamento 2024-06 #1321,Email,2024-06-08,2024-06-22
1322,Reativação 2025-02 #1322,Email,2025-02-18,2025-03-05
1323,Lançamento 2024-01 #1323,Email,2024-01-09,2024-01-13
1324,Reativação 2024-03 #1324,SMS,2024-03-25,2024-04-05
1325,Boas-vindas 2024-04 #1325,Email,2024-04-23,2024-05-08
1326,Sazonal 2025-06 #1326,Push,2025-06-05,2025-06-21
1327,Reativação 2024-07 #1327,Email,2024-07-03,2024-07-22
1328,Black Friday 2025-03 #1328,SMS,2025-03-31,2025-04-03
1329,Lançamento 2025-10 #1329,Email,2025-10-15,2025-10-19
1330,Reativação 2025-11 #1330,Push,2025-11-19,2025-11-25
1331,Boas-vindas 2025-05 #1331,Email,2025-05-12,2025-05-15
1332,Lançamento 2025-04 #1332,Email,2025-04-28,2025-05-17
1333,Black Friday 2024-04 #1333,Email,2024-04-23,2024-05-01
1334,Boas-vindas 2024-05 #1334,Email,2024-05-23,2024-05-30
1335,Boas-vindas 2024-07 #1335,Email,2024-07-04,2024-07-16
1336,Fidelidade 2024-01 #1336,Email,2024-01-14,2024-01-27
1337,Fidelidade 2024-06 #1337,Email,2024-06-08,2024-06-29
1338,Reativação 2025-09 #1338,Email,2025-09-01,2025-09-12
1339,Black Friday 2024-04 #1339,Email,2024-04-04,2024-04-24
1340,Lançamento 2024-10 #1340,Email,2024-10-01,2024-10-07
1341,Reativação 2024-08 #1341,SMS,2024-08-21,2024-08-27
1342,Boas-vindas 2024-04 #1342,Email,2024-04-28,2024-05-01
1343,Boas-vindas 2024-11 #1343,Email,2024-11-17,2024-12-04
1344,Boas-vindas 2024-05 #1344,SMS,2024-05-29,2024-06-17
1345,Boas-vindas 2025-08 #1345,Push,2025-08-29,2025-09-01
1346,Reativação 2025-03 #1346,Email,2025-03-23,2025-04-06
1347,Fidelidade 2025-05 #1347,Push,2025-05-16,2025-06-02
1348,Boas-vindas 2025-06 #1348,Email,2025-06-20,2025-07-10
1349,Black Friday 2024-01 #1349,Email,2024-01-18,2024-01-30
1350,Fidelidade 2024-04 #1350,Email,2024-04-14,2024-04-27
1351,Reativação 2024-09 #1351,Email,2024-09-05,2024-09-18
1352,Fidelidade 2024-05 #1352,SMS,2024-05-09,2024-05-15
1353,Reativação 2025-11 #1353,Email,2025-11-02,2025-11-22
1354,Lançamento 2025-02 #1354,Email,2025-02-23,2025-03-02
1355,Black Friday 2025-07 #1355,Email,2025-07-17,2025-08-05
1356,Fidelidade 2025-11 #1356,Push,2025-11-21,2025-12-01
1357,Lançamento 2024-01 #1357,Email,2024-01-24,2024-02-07
1358,Fidelidade 2025-05 #1358,Email,2025-05-24,2025-05-27
1359,Boas-vindas 2025-11 #1359,Email,2025-11-20,2025-12-11
1360,Sazonal 2024-04 #1360,Email,2024-04-28,2024-05-08
1361,Fidelidade 2025-11 #1361,Email,2025-11-07,2025-11-24
1362,Boas-vindas 2024-09 #1362,SMS,2024-09-13,2024-09-28
1363,Fidelidade 2025-09 #1363,Email,2025-09-02,2025-09-15
1364,Reativação 2025-07 #1364,Push,2025-07-19,2025-08-06
1365,Fidelidade 2025-01 #1365,Email,2025-01-16,2025-01-19
1366,Reativação 2025-07 #1366,Email,2025-07-11,2025-07-14
1367,Fidelidade 2025-03 #1367,Push,2025-03-05,2025-03-26
1368,Black Friday 2025-10 #1368,Email,2025-10-14,2025-10-28
1369,Fidelidade 2024-06 #1369,Email,2024-06-05,2024-06-25
1370,Black Friday 2025-03 #1370,Email,2025-03-15,2025-03-19
1371,Reativação 2025-02 #1371,Email,2025-02-01,2025-02-11
1372,Lançamento 2024-08 #1372,SMS,2024-08-27,2024-09-10
1373,Black Friday 2025-03 #1373,Email,2025-03-30,2025-04-12
1374,Lançamento 2024-05 #1374,Email,2024-05-27,2024-06-06
1375,Sazonal 2025-03 #1375,Email,2025-03-04,2025-03-16
1376,Fidelidade 2025-08 #1376,Email,2025-08-24,2025-09-07
1377,Sazonal 2024-08 #1377,Email,2024-08-13,2024-08-24
1378,Lançamento 2024-07 #1378,Email,2024-07-18,2024-07-26
1379,Fidelidade 2025-10 #1379,SMS,2025-10-17,2025-10-29
1380,Reativação 2024-10 #1380,Email,2024-10-02,2024-10-20
1381,Reativação 2024-07 #1381,SMS,2024-07-03,2024-07-06
1382,Reativação 2025-06 #1382,Email,2025-06-28,2025-07-08
1383,Reativação 2024-05 #1383,Email,2024-05-24,2024-06-05
1384,Black Friday 2025-06 #1384,SMS,2025-06-08,2025-06-19
1385,Lançamento 2024-03 #1385,Email,2024-03-22,2024-04-03
1386,Sazonal 2024-04 #1386,Email,2024-04-23,2024-05-03
1387,Fidelidade 2025-02 #1387,Email,2025-02-11,2025-03-03
1388,Reativação 2024-12 #1388,Email,2024-12-12,2025-01-02
1389,Lançamento 2024-01 #1389,Email,2024-01-30,2024-02-17
1390,Lançamento 2025-07 #1390,Email,2025-07-30,2025-08-10
1391,Reativação 2024-06 #1391,Email,2024-06-17,2024-06-27
1392,Boas-vindas 2024-08 #1392,Email,2024-08-06,2024-08-19
1393,Fidelidade 2025-11 #1393,Email,2025-11-22,2025-11-30
1394,Black Friday 2024-08 #1394,Email,2024-08-15,2024-09-04
1395,Fidelidade 2024-05 #1395,Email,2024-05-22,2024-05-26
1396,Black Friday 2024-10 #1396,Push,2024-10-13,2024-10-20
1397,Lançamento 2025-09 #1397,Email,2025-09-11,2025-09-16
1398,Boas-vindas 2025-03 #1398,Email,2025-03-29,2025-04-10
1399,Fidelidade 2024-06 #1399,Email,2024-06-09,2024-06-16
1400,Reativação 2024-01 #1400,Email,2024-01-28,2024-02-14
1401,Boas-vindas 2025-07 #1401,Push,2025-07-08,2025-07-22
1402,Fidelidade 2024-09 #1402,Email,2024-09-03,2024-09-18
1403,Fidelidade 2025-01 #1403,Email,2025-01-26,2025-01-29
1404,Boas-vindas 2025-02 #1404,Push,2025-02-09,2025-02-23
1405,Boas-vindas 2024-02 #1405,Email,2024-02-03,2024-02-13
1406,Boas-vindas 2025-08 #1406,Email,2025-08-23,2025-09-04
1407,Reativação 2025-06 #1407,Email,2025-06-28,2025-07-05
1408,Lançamento 2024-02 #1408,Email,2024-02-16,2024-03-08
1409,Black Friday 2024-02 #1409,Email,2024-02-19,2024-02-29
1410,Reativação 2024-08 #1410,Email,2024-08-04,2024-08-22
1411,Lançamento 2025-09 #1411,Email,2025-09-10,2025-09-14
1412,Black Friday 2024-01 #1412,Email,2024-01-03,2024-01-11
1413,Sazonal 2025-08 #1413,Email,2025-08-18,2025-08-24
1414,Boas-vindas 2025-01 #1414,Email,2025-01-20,2025-02-02
1415,Sazonal 2025-01 #1415,Email,2025-01-20,2025-01-31
1416,Black Friday 2025-05 #1416,Email,2025-05-19,2025-06-02
1417,Fidelidade 2024-12 #1417,Email,2024-12-28,2025-01-14
1418,Fidelidade 2025-08 #1418,SMS,2025-08-16,2025-08-23
1419,Black Friday 2024-08 #1419,Email,2024-08-20,2024-09-03
1420,Boas-vindas 2024-08 #1420,Email,2024-08-10,2024-08-15
1421,Sazonal 2025-01 #1421,Email,2025-01-29,2025-02-15
1422,Black Friday 2025-07 #1422,Email,2025-07-01,2025-07-16
1423,Lançamento 2024-10 #1423,Email,2024-10-23,2024-11-02
1424,Black Friday 2025-03 #1424,SMS,2025-03-30,2025-04-05
1425,Reativação 2025-09 #1425,Push,2025-09-21,2025-10-05
1426,Sazonal 2024-07 #1426,Email,2024-07-19,2024-07-25
1427,Sazonal 2024-03 #1427,Email,2024-03-23,2024-04-10
1428,Lançamento 2025-03 #1428,Email,2025-03-14,2025-03-27
1429,Reativação 2024-02 #1429,Email,2024-02-29,2024-03-18
1430,Lançamento 2025-10 #1430,Email,2025-10-25,2025-10-28
1431,Boas-vindas 2025-08 #1431,Email,2025-08-12,2025-08-25
1432,Fidelidade 2025-05 #1432,Email,2025-05-03,2025-05-08
1433,Black Friday 2025-10 #1433,Email,2025-10-01,2025-10-11
1434,Sazonal 2024-03 #1434,Email,2024-03-11,2024-03-29
1435,Fidelidade 2025-10 #1435,Email,2025-10-03,2025-10-20
1436,Lançamento 2024-01 #1436,Email,2024-01-25,2024-02-12
1437,Lançamento 2025-10 #1437,Email,2025-10-09,2025-10-19
1438,Boas-vindas 2024-05 #1438,Email,2024-05-18,2024-06-05
1439,Fidelidade 2024-05 #1439,Email,2024-05-06,2024-05-13
1440,Boas-vindas 2024-03 #1440,Email,2024-03-14,2024-04-02
1441,Sazonal 2024-10 #1441,Email,2024-10-18,2024-11-03
1442,Lançamento 2024-08 #1442,Email,2024-08-13,2024-08-25
1443,Fidelidade 2024-06 #1443,Email,2024-06-04,2024-06-07
1444,Black Friday 2024-02 #1444,Push,2024-02-11,2024-02-21
1445,Reativação 2025-04 #1445,SMS,2025-04-09,2025-04-19
1446,Fidelidade 2025-08 #1446,Email,2025-08-06,2025-08-13
1447,Sazonal 2024-09 #1447,Email,2024-09-06,2024-09-15
1448,Reativação 2024-05 #1448,Email,2024-05-26,2024-06-14
1449,Lançamento 2025-01 #1449,Email,2025-01-24,2025-01-31
1450,Fidelidade 2025-05 #1450,Email,2025-05-05,2025-05-11
1451,Sazonal 2025-05 #1451,Email,2025-05-17,2025-06-04
1452,Reativação 2025-02 #1452,Email,2025-02-26,2025-03-11
1453,Fidelidade 2024-08 #1453,Email,2024-08-03,2024-08-09
1454,Reativação 2024-04 #1454,Email,2024-04-10,2024-04-13
1455,Reativação 2025-02 #1455,Email,2025-02-01,2025-02-17
1456,Reativação 2025-02 #1456,Email,2025-02-06,2025-02-23
1457,Reativação 2024-08 #1457,Email,2024-08-13,2024-08-20
1458,Boas-vindas 2025-05 #1458,Push,2025-05-14,2025-05-27
1459,Boas-vindas 2024-12 #1459,Push,2024-12-19,2024-12-29
1460,Reativação 2025-05 #1460,Email,2025-05-15,2025-05-28
1461,Fidelidade 2025-01 #1461,Email,2025-01-30,2025-02-15
1462,Fidelidade 2024-09 #1462,Email,2024-09-23,2024-10-05
1463,Lançamento 2025-08 #1463,Email,2025-08-25,2025-09-05
1464,Reativação 2025-08 #1464,Email,2025-08-14,2025-08-20
1465,Reativação 2024-01 #1465,Email,2024-01-23,2024-01-30
1466,Black Friday 2024-11 #1466,Push,2024-11-18,2024-12-09
1467,Fidelidade 2024-05 #1467,Email,2024-05-12,2024-05-27
1468,Reativação 2025-06 #1468,SMS,2025-06-30,2025-07-07
1469,Black Friday 2025-11 #1469,SMS,2025-11-19,2025-11-26
1470,Lançamento 2025-04 #1470,Email,2025-04-03,2025-04-11
1471,Boas-vindas 2025-09 #1471,Email,2025-09-03,2025-09-06
1472,Lançamento 2025-09 #1472,Email,2025-09-20,2025-09-29
1473,Sazonal 2024-09 #1473,SMS,2024-09-20,2024-09-27
1474,Boas-vindas 2024-03 #1474,Email,2024-03-15,2024-03-27
1475,Sazonal 2025-03 #1475,Email,2025-03-23,2025-03-26
1476,Boas-vindas 2024-07 #1476,SMS,2024-07-09,2024-07-21
1477,Lançamento 2025-05 #1477,Email,2025-05-20,2025-05-23
1478,Reativação 2024-10 #1478,Push,2024-10-20,2024-11-10
1479,Boas-vindas 2025-04 #1479,Email,2025-04-19,2025-05-08
1480,Sazonal 2024-10 #1480,Email,2024-10-25,2024-11-11
1481,Boas-vindas 2024-01 #1481,Email,2024-01-25,2024-02-13
1482,Black Friday 2024-05 #1482,Email,2024-05-17,2024-06-06
1483,Boas-vindas 2025-11 #1483,SMS,2025-11-27,2025-12-06
1484,Sazonal 2025-03 #1484,Email,2025-03-31,2025-04-07
1485,Fidelidade 2024-02 #1485,Email,2024-02-27,2024-03-09
1486,Black Friday 2024-11 #1486,Email,2024-11-20,2024-12-05
1487,Lançamento 2025-05 #1487,SMS,2025-05-14,2025-05-31
1488,Lançamento 2024-01 #1488,Email,2024-01-13,2024-01-23
1489,Boas-vindas 2025-11 #1489,SMS,2025-11-18,2025-12-07
1490,Boas-vindas 2025-03 #1490,Email,2025-03-12,2025-03-17
1491,Boas-vindas 2024-05 #1491,Email,2024-05-21,2024-05-25
1492,Fidelidade 2025-11 #1492,Email,2025-11-23,2025-12-04
1493,Lançamento 2024-05 #1493,SMS,2024-05-09,2024-05-29
1494,Boas-vindas 2024-07 #1494,Push,2024-07-27,2024-08-05
1495,Lançamento 2025-03 #1495,Email,2025-03-09,2025-03-24
1496,Fidelidade 2024-01 #1496,Email,2024-01-24,2024-02-13
1497,Lançamento 2025-09 #1497,Email,2025-09-11,2025-09-16
1498,Lançamento 2024-07 #1498,Email,2024-07-30,2024-08-12
1499,Sazonal 2025-10 #1499,Email,2025-10-17,2025-10-29
1500,Fidelidade 2025-03 #1500,Email,2025-03-21,2025-04-10
1501,Lançamento 2025-01 #1501,Email,2025-01-14,2025-01-18
1502,Boas-vindas 2024-04 #1502,Email,2024-04-26,2024-05-10
1503,Fidelidade 2024-04 #1503,Push,2024-04-05,2024-04-19
1504,Sazonal 2024-02 #1504,Push,2024-02-21,2024-02-24
1505,Black Friday 2024-03 #1505,SMS,2024-03-20,2024-04-01
1506,Black Friday 2025-02 #1506,Email,2025-02-04,2025-02-23
1507,Black Friday 2025-10 #1507,Email,2025-10-19,2025-10-23
1508,Fidelidade 2024-08 #1508,Email,2024-08-09,2024-08-30
1509,Sazonal 2025-10 #1509,Email,2025-10-16,2025-10-28
1510,Sazonal 2024-09 #1510,Email,2024-09-18,2024-09-30
1511,Reativação 2024-03 #1511,Email,2024-03-03,2024-03-17
1512,Lançamento 2025-02 #1512,SMS,2025-02-19,2025-03-04
1513,Sazonal 2024-03 #1513,Email,2024-03-18,2024-03-31
1514,Fidelidade 2024-07 #1514,Email,2024-07-14,2024-07-20
1515,Fidelidade 2024-10 #1515,Email,2024-10-08,2024-10-26
1516,Lançamento 2024-11 #1516,Email,2024-11-13,2024-12-02
1517,Boas-vindas 2024-02 #1517,Email,2024-02-21,2024-02-24
1518,Lançamento 2024-04 #1518,Email,2024-04-15,2024-04-28
1519,Reativação 2025-01 #1519,Email,2025-01-25,2025-02-12
1520,Fidelidade 2025-04 #1520,Email,2025-04-06,2025-04-11
1521,Black Friday 2025-09 #1521,Email,2025-09-14,2025-10-01
1522,Black Friday 2025-11 #1522,Email,2025-11-03,2025-11-22
1523,Sazonal 2025-07 #1523,Email,2025-07-26,2025-08-13
1524,Lançamento 2024-04 #1524,Email,2024-04-15,2024-04-29
1525,Lançamento 2025-06 #1525,Email,2025-06-12,2025-07-01
1526,Black Friday 2025-03 #1526,Email,2025-03-08,2025-03-29
1527,Lançamento 2025-04 #1527,Email,2025-04-26,2025-05-17
1528,Boas-vindas 2025-06 #1528,Email,2025-06-17,2025-06-25
1529,Black Friday 2025-02 #1529,Email,2025-02-27,2025-03-03
1530,Black Friday 2024-11 #1530,Email,2024-11-24,2024-12-14
1531,Reativação 2024-07 #1531,Email,2024-07-31,2024-08-14
1532,Fidelidade 2025-10 #1532,Email,2025-10-21,2025-11-04
1533,Reativação 2025-03 #1533,Email,2025-03-08,2025-03-15
1534,Reativação 2025-07 #1534,Email,2025-07-12,2025-07-22
1535,Fidelidade 2024-09 #1535,Email,2024-09-10,2024-09-29
1536,Reativação 2024-06 #1536,Email,2024-06-16,2024-07-01
1537,Boas-vindas 2025-11 #1537,Email,2025-11-06,2025-11-24
1538,Fidelidade 2024-12 #1538,Email,2024-12-09,2024-12-22
1539,Reativação 2025-07 #1539,Push,2025-07-06,2025-07-22
1540,Lançamento 2025-07 #1540,Email,2025-07-15,2025-07-24
1541,Boas-vindas 2024-01 #1541,Email,2024-01-05,2024-01-24
1542,Boas-vindas 2024-12 #1542,Email,2024-12-15,2025-01-01
1543,Lançamento 2024-07 #1543,SMS,2024-07-02,2024-07-18
1544,Fidelidade 2025-08 #1544,SMS,2025-08-29,2025-09-08
1545,Reativação 2024-09 #1545,Email,2024-09-18,2024-10-02
1546,Boas-vindas 2024-03 #1546,Email,2024-03-03,2024-03-22
1547,Reativação 2025-01 #1547,Email,2025-01-14,2025-01-24
1548,Fidelidade 2024-01 #1548,Email,2024-01-05,2024-01-14
1549,Fidelidade 2024-01 #1549,Push,2024-01-08,2024-01-26
1550,Sazonal 2024-05 #1550,SMS,2024-05-08,2024-05-25
1551,Fidelidade 2024-08 #1551,SMS,2024-08-17,2024-08-25
1552,Lançamento 2025-05 #1552,Email,2025-05-10,2025-05-16
1553,Fidelidade 2024-05 #1553,Email,2024-05-03,2024-05-16
1554,Sazonal 2024-05 #1554,Email,2024-05-11,2024-05-30
1555,Boas-vindas 2025-02 #1555,Email,2025-02-03,2025-02-07
1556,Lançamento 2024-01 #1556,Push,2024-01-09,2024-01-16
1557,Black Friday 2024-03 #1557,SMS,2024-03-15,2024-03-26
1558,Boas-vindas 2024-05 #1558,Email,2024-05-24,2024-06-05
1559,Boas-vindas 2025-05 #1559,SMS,2025-05-15,2025-05-19
1560,Sazonal 2024-12 #1560,Email,2024-12-23,2025-01-09
1561,Black Friday 2025-04 #1561,SMS,2025-04-25,2025-05-11
1562,Sazonal 2024-05 #1562,Email,2024-05-03,2024-05-21
1563,Lançamento 2024-04 #1563,Email,2024-04-20,2024-05-06
1564,Lançamento 2024-12 #1564,Email,2024-12-24,2025-01-10
1565,Reativação 2025-02 #1565,Email,2025-02-20,2025-03-07
1566,Boas-vindas 2025-06 #1566,Email,2025-06-20,2025-07-01
1567,Black Friday 2024-01 #1567,Email,2024-01-17,2024-01-31
1568,Boas-vindas 2024-06 #1568,Push,2024-06-04,2024-06-16
1569,Sazonal 2024-05 #1569,Email,2024-05-21,2024-06-04
1570,Lançamento 2024-07 #1570,Email,2024-07-19,2024-07-27
1571,Black Friday 2024-05 #1571,Email,2024-05-10,2024-05-21
1572,Fidelidade 2024-09 #1572,Email,2024-09-06,2024-09-23
1573,Reativação 2024-01 #1573,Email,2024-01-22,2024-02-09
1574,Boas-vindas 2025-11 #1574,Email,2025-11-18,2025-11-24
1575,Lançamento 2024-12 #1575,SMS,2024-12-08,2024-12-29
1576,Black Friday 2024-04 #1576,Push,2024-04-27,2024-05-10
1577,Sazonal 2024-02 #1577,Email,2024-02-08,2024-02-12
1578,Lançamento 2024-03 #1578,Email,2024-03-11,2024-03-18
1579,Black Friday 2025-03 #1579,Email,2025-03-05,2025-03-09
1580,Lançamento 2024-05 #1580,Email,2024-05-17,2024-06-07
1581,Sazonal 2024-08 #1581,Email,2024-08-01,2024-08-18
1582,Fidelidade 2024-12 #1582,Email,2024-12-10,2024-12-30
1583,Boas-vindas 2024-07 #1583,Email,2024-07-27,2024-08-15
1584,Sazonal 2025-05 #1584,Email,2025-05-27,2025-06-14
1585,Fidelidade 2024-04 #1585,Email,2024-04-01,2024-04-13
1586,Lançamento 2025-08 #1586,Email,2025-08-07,2025-08-12
1587,Lançamento 2024-09 #1587,Email,2024-09-15,2024-10-04
1588,Sazonal 2025-02 #1588,Email,2025-02-27,2025-03-11
1589,Boas-vindas 2025-11 #1589,SMS,2025-11-26,2025-11-29
1590,Black Friday 2024-07 #1590,Push,2024-07-31,2024-08-18
1591,Sazonal 2024-05 #1591,Email,2024-05-22,2024-06-05
1592,Fidelidade 2024-05 #1592,Email,2024-05-29,2024-06-13
1593,Reativação 2025-07 #1593,Email,2025-07-05,2025-07-26
1594,Sazonal 2024-06 #1594,Email,2024-06-19,2024-06-26
1595,Black Friday 2024-10 #1595,Email,2024-10-24,2024-10-28
1596,Sazonal 2025-11 #1596,Email,2025-11-22,2025-12-12
1597,Sazonal 2025-02 #1597,Email,2025-02-04,2025-02-16
1598,Sazonal 2025-11 #1598,Email,2025-11-13,2025-11-16
